treat	cont	meso
2.7920E+2	2.7853E+2	meso1
2.7896E+2	2.7787E+2	meso1
2.7910E+2	2.7879E+2	meso1
2.7943E+2	2.7921E+2	meso1
2.7899E+2	2.7917E+2	meso1
2.7996E+2	2.7890E+2	meso1
2.7932E+2	2.7876E+2	meso1
2.8016E+2	2.7868E+2	meso1
2.7915E+2	2.7839E+2	meso1
2.7986E+2	2.7806E+2	meso1
2.7857E+2	2.7822E+2	meso1
2.7872E+2	2.7860E+2	meso1
2.7908E+2	2.7873E+2	meso1
2.7857E+2	2.7848E+2	meso1
2.7985E+2	2.7872E+2	meso1
2.7941E+2	2.7864E+2	meso1
2.7868E+2	2.7874E+2	meso1
2.7937E+2	2.7877E+2	meso1
2.7914E+2	2.7870E+2	meso1
2.7823E+2	2.7902E+2	meso1
2.7907E+2	2.7885E+2	meso1
2.7820E+2	2.7843E+2	meso1
2.7917E+2	2.7901E+2	meso1
2.7983E+2	2.7842E+2	meso1
2.7903E+2	2.7849E+2	meso1
2.7881E+2	2.7868E+2	meso1
2.7949E+2	2.7867E+2	meso1
2.7964E+2	2.7860E+2	meso1
2.7958E+2	2.7859E+2	meso1
2.7963E+2	2.7839E+2	meso1
2.7973E+2	2.7850E+2	meso1
2.8010E+2	2.7885E+2	meso1
2.7916E+2	2.7887E+2	meso1
2.8013E+2	2.7780E+2	meso1
2.7912E+2	2.7853E+2	meso1
2.7888E+2	2.7876E+2	meso1
2.7943E+2	2.7947E+2	meso1
2.7917E+2	2.7850E+2	meso1
2.7903E+2	2.7828E+2	meso1
2.7913E+2	2.7829E+2	meso1
2.7961E+2	2.7868E+2	meso1
2.7898E+2	2.7820E+2	meso1
2.7900E+2	2.7884E+2	meso1
2.7946E+2	2.7834E+2	meso1
2.7877E+2	2.7830E+2	meso1
2.7954E+2	2.7833E+2	meso1
2.7885E+2	2.7831E+2	meso1
2.7925E+2	2.7804E+2	meso1
2.7924E+2	2.7824E+2	meso1
2.7914E+2	2.7914E+2	meso1
2.7895E+2	2.7854E+2	meso1
2.7890E+2	2.7857E+2	meso1
2.7933E+2	2.7837E+2	meso1
2.7821E+2	2.7865E+2	meso1
2.7872E+2	2.7830E+2	meso1
2.7878E+2	2.7830E+2	meso1
2.7897E+2	2.7803E+2	meso1
2.7876E+2	2.7838E+2	meso1
2.7896E+2	2.7880E+2	meso1
2.7883E+2	2.7845E+2	meso1
2.7915E+2	2.7825E+2	meso1
2.7875E+2	2.7864E+2	meso1
2.7861E+2	2.7854E+2	meso1
2.7968E+2	2.7845E+2	meso1
2.7862E+2	2.7797E+2	meso1
2.7904E+2	2.7888E+2	meso1
2.7839E+2	2.7849E+2	meso1
2.7885E+2	2.7850E+2	meso1
2.7943E+2	2.7862E+2	meso1
2.7875E+2	2.7769E+2	meso1
2.7902E+2	2.7850E+2	meso1
2.7877E+2	2.7822E+2	meso1
2.7933E+2	2.7862E+2	meso1
2.8032E+2	2.7846E+2	meso1
2.7911E+2	2.7841E+2	meso1
2.7892E+2	2.7812E+2	meso1
2.7998E+2	2.7817E+2	meso1
2.8023E+2	2.7843E+2	meso1
2.7908E+2	2.7847E+2	meso1
2.7824E+2	2.7860E+2	meso1
2.7841E+2	2.7843E+2	meso1
2.7818E+2	2.7849E+2	meso1
2.7896E+2	2.7829E+2	meso1
2.7906E+2	2.7836E+2	meso1
2.7968E+2	2.7911E+2	meso1
2.7918E+2	2.7862E+2	meso1
2.7925E+2	2.7866E+2	meso1
2.7903E+2	2.7866E+2	meso1
2.7951E+2	2.7848E+2	meso1
2.7972E+2	2.7837E+2	meso1
2.7869E+2	2.7844E+2	meso1
2.7960E+2	2.7849E+2	meso1
2.7893E+2	2.7871E+2	meso1
2.8034E+2	2.7892E+2	meso1
2.7870E+2	2.7818E+2	meso1
2.7986E+2	2.7848E+2	meso1
2.7888E+2	2.7853E+2	meso1
2.7851E+2	2.7854E+2	meso1
2.7886E+2	2.7851E+2	meso1
2.7881E+2	2.7884E+2	meso1
2.7848E+2	2.7870E+2	meso1
2.7965E+2	2.7886E+2	meso1
2.7956E+2	2.7867E+2	meso1
2.7895E+2	2.7946E+2	meso1
2.7826E+2	2.7869E+2	meso1
2.7944E+2	2.7915E+2	meso1
2.7900E+2	2.7925E+2	meso1
2.7931E+2	2.7820E+2	meso1
2.7965E+2	2.7869E+2	meso1
2.7867E+2	2.7853E+2	meso1
2.7941E+2	2.7887E+2	meso1
2.7860E+2	2.7816E+2	meso1
2.7896E+2	2.7857E+2	meso1
2.7814E+2	2.7868E+2	meso1
2.7910E+2	2.7849E+2	meso1
2.7894E+2	2.7850E+2	meso1
2.7845E+2	2.7864E+2	meso1
2.7929E+2	2.7879E+2	meso1
2.7840E+2	2.7800E+2	meso1
2.7796E+2	2.7850E+2	meso1
2.7848E+2	2.7862E+2	meso1
2.7880E+2	2.7833E+2	meso1
2.7956E+2	2.7898E+2	meso1
2.7929E+2	2.7848E+2	meso1
2.7886E+2	2.7799E+2	meso1
2.7913E+2	2.7842E+2	meso1
2.7991E+2	2.7862E+2	meso1
2.7845E+2	2.7898E+2	meso1
2.7952E+2	2.7829E+2	meso1
2.7813E+2	2.7824E+2	meso1
2.7903E+2	2.7859E+2	meso1
2.7828E+2	2.7847E+2	meso1
2.7891E+2	2.7846E+2	meso1
2.7895E+2	2.7799E+2	meso1
2.7862E+2	2.7853E+2	meso1
2.7991E+2	2.7868E+2	meso1
2.7939E+2	2.7797E+2	meso1
2.7904E+2	2.7773E+2	meso1
2.7968E+2	2.7844E+2	meso1
2.7951E+2	2.7806E+2	meso1
2.7981E+2	2.7802E+2	meso1
2.7875E+2	2.7829E+2	meso1
2.7876E+2	2.7844E+2	meso1
2.7884E+2	2.7862E+2	meso1
2.8045E+2	2.7775E+2	meso1
2.8080E+2	2.7823E+2	meso1
2.8100E+2	2.7801E+2	meso1
2.8083E+2	2.7806E+2	meso1
2.8040E+2	2.7743E+2	meso1
2.8086E+2	2.7793E+2	meso1
2.8007E+2	2.7829E+2	meso1
2.8016E+2	2.7747E+2	meso1
2.8018E+2	2.7770E+2	meso1
2.8030E+2	2.7797E+2	meso1
2.7986E+2	2.7817E+2	meso1
2.8065E+2	2.7798E+2	meso1
2.8022E+2	2.7791E+2	meso1
2.8100E+2	2.7797E+2	meso1
2.8001E+2	2.7790E+2	meso1
2.8051E+2	2.7771E+2	meso1
2.8063E+2	2.7834E+2	meso1
2.8126E+2	2.7793E+2	meso1
2.8063E+2	2.7829E+2	meso1
2.8007E+2	2.7863E+2	meso1
2.8068E+2	2.7822E+2	meso1
2.8125E+2	2.7848E+2	meso1
2.8018E+2	2.7825E+2	meso1
2.8160E+2	2.7823E+2	meso1
2.7992E+2	2.7814E+2	meso1
2.8088E+2	2.7835E+2	meso1
2.8059E+2	2.7815E+2	meso1
2.8128E+2	2.7815E+2	meso1
2.8088E+2	2.7875E+2	meso1
2.7991E+2	2.7830E+2	meso1
2.8100E+2	2.7821E+2	meso1
2.8028E+2	2.7811E+2	meso1
2.8061E+2	2.7862E+2	meso1
2.8039E+2	2.7848E+2	meso1
2.8116E+2	2.7777E+2	meso1
2.8057E+2	2.7837E+2	meso1
2.8053E+2	2.7836E+2	meso1
2.8046E+2	2.7852E+2	meso1
2.8132E+2	2.7844E+2	meso1
2.8092E+2	2.7838E+2	meso1
2.8080E+2	2.7919E+2	meso1
2.8096E+2	2.7839E+2	meso1
2.8043E+2	2.7860E+2	meso1
2.8036E+2	2.7866E+2	meso1
2.8058E+2	2.7866E+2	meso1
2.8067E+2	2.7867E+2	meso1
2.8068E+2	2.7868E+2	meso1
2.8130E+2	2.7891E+2	meso1
2.8038E+2	2.7871E+2	meso1
2.8107E+2	2.7918E+2	meso1
2.7996E+2	2.7853E+2	meso1
2.8056E+2	2.7846E+2	meso1
2.8074E+2	2.7795E+2	meso1
2.8044E+2	2.7818E+2	meso1
2.8104E+2	2.7891E+2	meso1
2.8031E+2	2.7867E+2	meso1
2.8024E+2	2.7860E+2	meso1
2.8018E+2	2.7823E+2	meso1
2.8059E+2	2.7848E+2	meso1
2.8113E+2	2.7875E+2	meso1
2.8010E+2	2.7861E+2	meso1
2.8086E+2	2.7862E+2	meso1
2.8048E+2	2.7841E+2	meso1
2.7988E+2	2.7890E+2	meso1
2.8038E+2	2.7854E+2	meso1
2.8030E+2	2.7887E+2	meso1
2.8072E+2	2.7852E+2	meso1
2.8029E+2	2.7862E+2	meso1
2.8057E+2	2.7854E+2	meso1
2.8130E+2	2.7875E+2	meso1
2.8120E+2	2.7873E+2	meso1
2.8097E+2	2.7914E+2	meso1
2.8087E+2	2.7855E+2	meso1
2.8095E+2	2.7896E+2	meso1
2.8042E+2	2.7863E+2	meso1
2.8001E+2	2.7859E+2	meso1
2.8099E+2	2.7855E+2	meso1
2.8143E+2	2.7901E+2	meso1
2.8096E+2	2.7815E+2	meso1
2.8163E+2	2.7878E+2	meso1
2.8122E+2	2.7845E+2	meso1
2.8062E+2	2.7833E+2	meso1
2.8071E+2	2.7836E+2	meso1
2.8168E+2	2.7825E+2	meso1
2.8144E+2	2.7870E+2	meso1
2.8135E+2	2.7866E+2	meso1
2.8154E+2	2.7834E+2	meso1
2.8085E+2	2.7862E+2	meso1
2.8121E+2	2.7903E+2	meso1
2.8095E+2	2.7866E+2	meso1
2.8106E+2	2.7855E+2	meso1
2.8115E+2	2.7842E+2	meso1
2.8116E+2	2.7878E+2	meso1
2.8155E+2	2.7877E+2	meso1
2.8103E+2	2.7833E+2	meso1
2.8173E+2	2.7867E+2	meso1
2.8129E+2	2.7873E+2	meso1
2.8109E+2	2.7869E+2	meso1
2.8085E+2	2.7860E+2	meso1
2.8111E+2	2.7826E+2	meso1
2.8100E+2	2.7849E+2	meso1
2.8112E+2	2.7839E+2	meso1
2.8140E+2	2.7846E+2	meso1
2.8113E+2	2.7906E+2	meso1
2.8121E+2	2.7812E+2	meso1
2.8137E+2	2.7896E+2	meso1
2.8150E+2	2.7885E+2	meso1
2.8146E+2	2.7857E+2	meso1
2.8146E+2	2.7854E+2	meso1
2.8140E+2	2.7842E+2	meso1
2.8108E+2	2.7868E+2	meso1
2.8083E+2	2.7871E+2	meso1
2.8105E+2	2.7831E+2	meso1
2.8110E+2	2.7884E+2	meso1
2.8115E+2	2.7845E+2	meso1
2.8122E+2	2.7848E+2	meso1
2.8180E+2	2.7865E+2	meso1
2.8154E+2	2.7806E+2	meso1
2.8131E+2	2.7851E+2	meso1
2.8179E+2	2.7861E+2	meso1
2.8113E+2	2.7851E+2	meso1
2.8078E+2	2.7879E+2	meso1
2.8181E+2	2.7849E+2	meso1
2.8100E+2	2.7833E+2	meso1
2.8180E+2	2.7899E+2	meso1
2.8128E+2	2.7885E+2	meso1
2.8187E+2	2.7840E+2	meso1
2.8087E+2	2.7885E+2	meso1
2.8126E+2	2.7907E+2	meso1
2.8193E+2	2.7861E+2	meso1
2.8110E+2	2.7898E+2	meso1
2.8006E+2	2.7850E+2	meso1
2.8088E+2	2.7885E+2	meso1
2.8072E+2	2.7902E+2	meso1
2.8013E+2	2.7802E+2	meso1
2.8015E+2	2.7849E+2	meso1
2.7937E+2	2.7840E+2	meso1
2.8086E+2	2.7871E+2	meso1
2.8043E+2	2.7881E+2	meso1
2.7941E+2	2.7919E+2	meso1
2.8013E+2	2.7867E+2	meso1
2.7997E+2	2.7806E+2	meso1
2.7949E+2	2.7860E+2	meso1
2.7984E+2	2.7863E+2	meso1
2.7942E+2	2.7917E+2	meso1
2.8014E+2	2.7873E+2	meso1
2.8001E+2	2.7833E+2	meso1
2.7945E+2	2.7881E+2	meso1
2.7986E+2	2.7911E+2	meso1
2.7969E+2	2.7837E+2	meso1
2.7964E+2	2.7922E+2	meso1
2.8026E+2	2.7920E+2	meso1
2.7866E+2	2.7888E+2	meso1
2.7994E+2	2.7894E+2	meso1
2.7964E+2	2.7885E+2	meso1
2.7955E+2	2.7870E+2	meso1
2.7874E+2	2.7874E+2	meso1
2.7985E+2	2.7888E+2	meso1
2.7946E+2	2.7914E+2	meso1
2.7909E+2	2.7875E+2	meso1
2.7899E+2	2.7883E+2	meso1
2.7924E+2	2.7900E+2	meso1
2.7952E+2	2.7867E+2	meso1
2.7988E+2	2.7894E+2	meso1
2.7922E+2	2.7908E+2	meso1
2.7968E+2	2.7852E+2	meso1
2.7956E+2	2.7835E+2	meso1
2.7968E+2	2.7889E+2	meso1
2.7933E+2	2.7875E+2	meso1
2.8023E+2	2.7895E+2	meso1
2.7904E+2	2.7950E+2	meso1
2.7951E+2	2.7874E+2	meso1
2.7898E+2	2.7895E+2	meso1
2.7834E+2	2.7861E+2	meso1
2.7857E+2	2.7833E+2	meso1
2.7875E+2	2.7859E+2	meso1
2.7980E+2	2.7907E+2	meso1
2.7929E+2	2.7821E+2	meso1
2.7942E+2	2.7890E+2	meso1
2.7974E+2	2.7884E+2	meso1
2.7899E+2	2.7842E+2	meso1
2.7901E+2	2.7899E+2	meso1
2.7937E+2	2.7880E+2	meso1
2.7952E+2	2.7930E+2	meso1
2.7950E+2	2.7794E+2	meso1
2.7940E+2	2.7871E+2	meso1
2.7959E+2	2.7866E+2	meso1
2.8060E+2	2.7840E+2	meso1
2.8023E+2	2.7890E+2	meso1
2.7956E+2	2.7876E+2	meso1
2.8022E+2	2.7884E+2	meso1
2.7880E+2	2.7891E+2	meso1
2.7906E+2	2.7902E+2	meso1
2.7985E+2	2.7864E+2	meso1
2.8016E+2	2.7862E+2	meso1
2.7977E+2	2.7934E+2	meso1
2.8009E+2	2.7894E+2	meso1
2.7935E+2	2.7876E+2	meso1
2.7999E+2	2.7870E+2	meso1
2.7895E+2	2.7918E+2	meso1
2.7998E+2	2.7887E+2	meso1
2.7922E+2	2.7857E+2	meso1
2.7963E+2	2.7863E+2	meso1
2.7890E+2	2.7881E+2	meso1
2.7967E+2	2.7869E+2	meso1
2.8021E+2	2.7891E+2	meso1
2.7974E+2	2.7891E+2	meso1
2.7852E+2	2.7887E+2	meso1
2.7945E+2	2.7899E+2	meso1
2.7890E+2	2.7855E+2	meso1
2.7949E+2	2.7890E+2	meso1
2.7939E+2	2.7893E+2	meso1
2.7905E+2	2.7891E+2	meso1
2.7973E+2	2.7903E+2	meso1
2.7979E+2	2.7880E+2	meso1
2.7980E+2	2.7830E+2	meso1
2.7957E+2	2.7866E+2	meso1
2.8006E+2	2.7845E+2	meso1
2.7970E+2	2.7881E+2	meso1
2.7960E+2	2.7867E+2	meso1
2.7985E+2	2.7924E+2	meso1
2.8002E+2	2.7901E+2	meso1
2.7949E+2	2.7855E+2	meso1
2.8063E+2	2.7901E+2	meso1
2.7953E+2	2.7844E+2	meso1
2.8021E+2	2.7916E+2	meso1
2.7926E+2	2.7927E+2	meso1
2.8014E+2	2.7901E+2	meso1
2.7940E+2	2.7894E+2	meso1
2.8012E+2	2.7879E+2	meso1
2.7976E+2	2.7907E+2	meso1
2.7978E+2	2.7918E+2	meso1
2.7933E+2	2.7896E+2	meso1
2.7933E+2	2.7883E+2	meso1
2.7885E+2	2.7940E+2	meso1
2.8016E+2	2.7934E+2	meso1
2.8026E+2	2.7947E+2	meso1
2.8039E+2	2.7880E+2	meso1
2.7956E+2	2.7940E+2	meso1
2.7997E+2	2.7873E+2	meso1
2.8071E+2	2.7896E+2	meso1
2.7992E+2	2.7873E+2	meso1
2.7935E+2	2.7900E+2	meso1
2.7942E+2	2.7859E+2	meso1
2.7954E+2	2.7920E+2	meso1
2.7980E+2	2.7816E+2	meso1
2.7965E+2	2.7909E+2	meso1
2.7997E+2	2.7942E+2	meso1
2.7895E+2	2.7850E+2	meso1
2.7964E+2	2.7901E+2	meso1
2.8025E+2	2.7907E+2	meso1
2.7898E+2	2.7888E+2	meso1
2.7904E+2	2.7914E+2	meso1
2.7996E+2	2.7842E+2	meso1
2.8013E+2	2.7882E+2	meso1
2.7924E+2	2.7928E+2	meso1
2.7851E+2	2.7843E+2	meso1
2.8018E+2	2.7844E+2	meso1
2.7861E+2	2.7865E+2	meso1
2.7904E+2	2.7835E+2	meso1
2.7917E+2	2.7898E+2	meso1
2.7990E+2	2.7898E+2	meso1
2.8007E+2	2.7815E+2	meso1
2.7874E+2	2.7890E+2	meso1
2.7933E+2	2.7871E+2	meso1
2.7991E+2	2.7841E+2	meso1
2.7838E+2	2.7877E+2	meso1
2.7868E+2	2.7847E+2	meso1
2.7914E+2	2.7893E+2	meso1
2.7938E+2	2.7851E+2	meso1
2.7908E+2	2.7849E+2	meso1
2.7979E+2	2.7863E+2	meso1
2.7970E+2	2.7914E+2	meso1
2.7910E+2	2.7905E+2	meso1
2.7883E+2	2.7832E+2	meso1
2.7981E+2	2.7907E+2	meso1
2.7935E+2	2.7821E+2	meso1
2.7960E+2	2.7874E+2	meso1
2.7971E+2	2.7903E+2	meso1
2.7917E+2	2.7854E+2	meso1
2.8044E+2	2.7877E+2	meso1
2.7901E+2	2.7869E+2	meso1
2.7930E+2	2.7897E+2	meso1
2.7966E+2	2.7830E+2	meso1
2.7915E+2	2.7844E+2	meso1
2.7889E+2	2.7869E+2	meso1
2.8010E+2	2.7888E+2	meso1
2.7909E+2	2.7896E+2	meso1
2.7905E+2	2.7844E+2	meso1
2.7974E+2	2.7835E+2	meso1
2.7918E+2	2.7823E+2	meso1
2.7926E+2	2.7822E+2	meso1
2.7981E+2	2.7843E+2	meso1
2.7923E+2	2.7843E+2	meso1
2.7914E+2	2.7812E+2	meso1
2.8015E+2	2.7898E+2	meso1
2.8046E+2	2.7899E+2	meso1
2.7889E+2	2.7866E+2	meso1
2.7831E+2	2.7836E+2	meso1
2.7892E+2	2.7835E+2	meso1
2.7962E+2	2.7853E+2	meso1
2.8055E+2	2.7844E+2	meso1
2.7876E+2	2.7851E+2	meso1
2.7924E+2	2.7830E+2	meso1
2.8003E+2	2.7840E+2	meso1
2.7881E+2	2.7863E+2	meso1
2.7936E+2	2.7879E+2	meso1
2.7883E+2	2.7863E+2	meso1
2.7938E+2	2.7897E+2	meso1
2.7926E+2	2.7855E+2	meso1
2.7955E+2	2.7844E+2	meso1
2.7940E+2	2.7823E+2	meso1
2.7888E+2	2.7857E+2	meso1
2.7943E+2	2.7867E+2	meso1
2.7899E+2	2.7864E+2	meso1
2.7894E+2	2.7848E+2	meso1
2.7922E+2	2.7879E+2	meso1
2.8028E+2	2.7821E+2	meso1
2.8017E+2	2.7867E+2	meso1
2.7847E+2	2.7855E+2	meso1
2.8017E+2	2.7911E+2	meso1
2.7842E+2	2.7858E+2	meso1
2.7852E+2	2.7877E+2	meso1
2.7966E+2	2.7879E+2	meso1
2.7842E+2	2.7875E+2	meso1
2.7854E+2	2.7877E+2	meso1
2.7920E+2	2.7880E+2	meso1
2.8009E+2	2.7830E+2	meso1
2.8050E+2	2.7852E+2	meso1
2.8038E+2	2.7865E+2	meso1
2.7968E+2	2.7866E+2	meso1
2.8003E+2	2.7803E+2	meso1
2.8001E+2	2.7830E+2	meso1
2.7971E+2	2.7831E+2	meso1
2.7982E+2	2.7875E+2	meso1
2.8003E+2	2.7870E+2	meso1
2.7853E+2	2.7859E+2	meso1
2.7972E+2	2.7865E+2	meso1
2.8007E+2	2.7843E+2	meso1
2.8001E+2	2.7890E+2	meso1
2.7987E+2	2.7838E+2	meso1
2.7914E+2	2.7880E+2	meso1
2.8095E+2	2.7847E+2	meso1
2.7956E+2	2.7853E+2	meso1
2.7932E+2	2.7824E+2	meso1
2.7874E+2	2.7913E+2	meso1
2.7832E+2	2.7895E+2	meso1
2.7953E+2	2.7788E+2	meso1
2.7954E+2	2.7845E+2	meso1
2.7961E+2	2.7960E+2	meso1
2.7911E+2	2.7867E+2	meso1
2.7925E+2	2.7956E+2	meso1
2.7880E+2	2.7872E+2	meso1
2.7951E+2	2.7875E+2	meso1
2.7931E+2	2.7830E+2	meso1
2.8021E+2	2.7903E+2	meso1
2.7972E+2	2.7874E+2	meso1
2.7987E+2	2.7906E+2	meso1
2.8005E+2	2.7871E+2	meso1
2.7983E+2	2.7810E+2	meso1
2.7916E+2	2.7877E+2	meso1
2.7946E+2	2.7881E+2	meso1
2.8036E+2	2.7833E+2	meso1
2.8015E+2	2.7910E+2	meso1
2.7936E+2	2.7852E+2	meso1
2.7927E+2	2.7829E+2	meso1
2.7993E+2	2.7841E+2	meso1
2.8030E+2	2.7846E+2	meso1
2.7895E+2	2.7867E+2	meso1
2.7864E+2	2.7875E+2	meso1
2.7989E+2	2.7892E+2	meso1
2.7984E+2	2.7876E+2	meso1
2.8013E+2	2.7880E+2	meso1
2.7941E+2	2.7880E+2	meso1
2.7933E+2	2.7941E+2	meso1
2.7990E+2	2.7831E+2	meso1
2.7911E+2	2.7856E+2	meso1
2.8035E+2	2.7849E+2	meso1
2.7907E+2	2.7854E+2	meso1
2.7952E+2	2.7901E+2	meso1
2.8014E+2	2.7886E+2	meso1
2.7930E+2	2.7846E+2	meso1
2.8020E+2	2.7910E+2	meso1
2.7901E+2	2.7868E+2	meso1
2.7986E+2	2.7870E+2	meso1
2.8046E+2	2.7922E+2	meso1
2.7975E+2	2.7905E+2	meso1
2.8012E+2	2.7915E+2	meso1
2.7943E+2	2.7903E+2	meso1
2.8103E+2	2.7839E+2	meso1
2.7928E+2	2.7854E+2	meso1
2.7938E+2	2.7864E+2	meso1
2.7992E+2	2.7863E+2	meso1
2.8045E+2	2.7892E+2	meso1
2.7876E+2	2.7828E+2	meso1
2.8012E+2	2.7866E+2	meso1
2.8032E+2	2.7878E+2	meso1
2.8128E+2	2.7849E+2	meso1
2.7991E+2	2.7859E+2	meso1
2.7977E+2	2.7856E+2	meso1
2.8189E+2	2.7839E+2	meso1
2.8137E+2	2.7887E+2	meso1
2.8022E+2	2.7876E+2	meso1
2.8043E+2	2.7873E+2	meso1
2.7992E+2	2.7864E+2	meso1
2.8182E+2	2.7895E+2	meso1
2.8013E+2	2.7844E+2	meso1
2.8037E+2	2.7885E+2	meso1
2.7868E+2	2.7857E+2	meso1
2.7835E+2	2.7881E+2	meso1
2.7917E+2	2.7856E+2	meso1
2.7909E+2	2.7932E+2	meso1
2.7907E+2	2.7847E+2	meso1
2.8066E+2	2.7837E+2	meso1
2.8011E+2	2.7862E+2	meso1
2.7844E+2	2.7835E+2	meso1
2.7989E+2	2.7901E+2	meso1
2.7923E+2	2.7886E+2	meso1
2.7996E+2	2.7854E+2	meso1
2.7896E+2	2.7859E+2	meso1
2.7972E+2	2.7871E+2	meso1
2.7945E+2	2.7895E+2	meso1
2.8009E+2	2.7895E+2	meso1
2.7964E+2	2.7857E+2	meso1
2.8086E+2	2.7861E+2	meso1
2.7997E+2	2.7880E+2	meso1
2.7949E+2	2.7864E+2	meso1
2.7903E+2	2.7919E+2	meso1
2.8010E+2	2.7874E+2	meso1
2.7984E+2	2.7845E+2	meso1
2.7933E+2	2.7786E+2	meso1
2.7939E+2	2.7901E+2	meso1
2.7930E+2	2.7870E+2	meso1
2.7977E+2	2.7840E+2	meso1
2.7940E+2	2.7806E+2	meso1
2.8133E+2	2.7841E+2	meso1
2.7937E+2	2.7900E+2	meso1
2.8084E+2	2.7874E+2	meso1
2.7970E+2	2.7854E+2	meso1
2.8022E+2	2.7810E+2	meso1
2.7933E+2	2.7841E+2	meso1
2.8084E+2	2.7893E+2	meso1
2.7829E+2	2.7825E+2	meso1
2.7927E+2	2.7902E+2	meso1
2.8013E+2	2.7844E+2	meso1
2.7944E+2	2.7887E+2	meso1
2.7828E+2	2.7845E+2	meso1
2.7998E+2	2.7876E+2	meso1
2.7964E+2	2.7862E+2	meso1
2.7936E+2	2.7833E+2	meso1
2.7938E+2	2.7824E+2	meso1
2.8025E+2	2.7827E+2	meso1
2.7990E+2	2.7826E+2	meso1
2.7971E+2	2.7815E+2	meso1
2.7951E+2	2.7848E+2	meso1
2.7997E+2	2.7822E+2	meso1
2.7951E+2	2.7821E+2	meso1
2.7887E+2	2.7852E+2	meso1
2.7965E+2	2.7815E+2	meso1
2.8047E+2	2.7837E+2	meso1
2.7990E+2	2.7832E+2	meso1
2.7913E+2	2.7836E+2	meso1
2.7871E+2	2.7815E+2	meso1
2.7973E+2	2.7821E+2	meso1
2.8011E+2	2.7788E+2	meso1
2.7898E+2	2.7766E+2	meso1
2.7929E+2	2.7860E+2	meso1
2.7958E+2	2.7847E+2	meso1
2.7944E+2	2.7768E+2	meso1
2.7989E+2	2.7842E+2	meso1
2.8062E+2	2.7809E+2	meso1
2.7956E+2	2.7785E+2	meso1
2.7925E+2	2.7841E+2	meso1
2.8115E+2	2.7844E+2	meso1
2.7915E+2	2.7814E+2	meso1
2.7864E+2	2.7847E+2	meso1
2.7920E+2	2.7860E+2	meso1
2.7936E+2	2.7837E+2	meso1
2.7922E+2	2.7843E+2	meso1
2.8025E+2	2.7808E+2	meso1
2.7871E+2	2.7801E+2	meso1
2.7868E+2	2.7879E+2	meso1
2.7904E+2	2.7853E+2	meso1
2.7996E+2	2.7848E+2	meso1
2.7908E+2	2.7850E+2	meso1
2.7938E+2	2.7830E+2	meso1
2.8027E+2	2.7829E+2	meso1
2.7965E+2	2.7821E+2	meso1
2.8008E+2	2.7790E+2	meso1
2.7919E+2	2.7825E+2	meso1
2.7985E+2	2.7831E+2	meso1
2.8007E+2	2.7840E+2	meso1
2.7974E+2	2.7870E+2	meso1
2.8005E+2	2.7779E+2	meso1
2.7993E+2	2.7835E+2	meso1
2.7979E+2	2.7845E+2	meso1
2.7981E+2	2.7814E+2	meso1
2.7948E+2	2.7810E+2	meso1
2.7968E+2	2.7814E+2	meso1
2.8026E+2	2.7772E+2	meso1
2.7947E+2	2.7774E+2	meso1
2.7910E+2	2.7815E+2	meso1
2.7913E+2	2.7802E+2	meso1
2.7921E+2	2.7820E+2	meso1
2.7891E+2	2.7808E+2	meso1
2.7932E+2	2.7784E+2	meso1
2.7894E+2	2.7812E+2	meso1
2.7955E+2	2.7791E+2	meso1
2.7925E+2	2.7809E+2	meso1
2.7987E+2	2.7812E+2	meso1
2.7952E+2	2.7769E+2	meso1
2.7925E+2	2.7819E+2	meso1
2.7926E+2	2.7787E+2	meso1
2.7865E+2	2.7771E+2	meso1
2.7992E+2	2.7740E+2	meso1
2.7927E+2	2.7780E+2	meso1
2.7965E+2	2.7806E+2	meso1
2.7956E+2	2.7784E+2	meso1
2.7940E+2	2.7766E+2	meso1
2.7905E+2	2.7774E+2	meso1
2.7865E+2	2.7786E+2	meso1
2.7918E+2	2.7826E+2	meso1
2.7937E+2	2.7775E+2	meso1
2.7988E+2	2.7778E+2	meso1
2.7959E+2	2.7839E+2	meso1
2.7996E+2	2.7766E+2	meso1
2.7911E+2	2.7815E+2	meso1
2.7959E+2	2.7786E+2	meso1
2.7966E+2	2.7773E+2	meso1
2.7910E+2	2.7792E+2	meso1
2.7917E+2	2.7766E+2	meso1
2.7950E+2	2.7764E+2	meso1
2.8012E+2	2.7813E+2	meso1
2.7981E+2	2.7778E+2	meso1
2.7938E+2	2.7773E+2	meso1
2.7954E+2	2.7783E+2	meso1
2.7921E+2	2.7749E+2	meso1
2.7889E+2	2.7778E+2	meso1
2.8004E+2	2.7800E+2	meso1
2.7952E+2	2.7777E+2	meso1
2.7919E+2	2.7811E+2	meso1
2.7903E+2	2.7816E+2	meso1
2.7967E+2	2.7763E+2	meso1
2.7904E+2	2.7770E+2	meso1
2.7841E+2	2.7846E+2	meso1
2.7948E+2	2.7811E+2	meso1
2.7853E+2	2.7846E+2	meso1
2.8022E+2	2.7808E+2	meso1
2.7921E+2	2.7783E+2	meso1
2.7928E+2	2.7831E+2	meso1
2.7941E+2	2.7783E+2	meso1
2.7954E+2	2.7818E+2	meso1
2.7953E+2	2.7782E+2	meso1
2.7827E+2	2.7750E+2	meso1
2.7921E+2	2.7783E+2	meso1
